mz	rtime	p-value	FDR_BH
407.2256	56	0.9361091586453496	0.9814322349643178
407.2491	43	0.5279741889058429	0.8853074905962995
407.2492	562	0.5133793323210737	0.8810567432265923
407.7536	42	0.8439214316100763	0.9558257062605924
408.2561	40	0.7473283921787064	0.9408773399934138
410.7612	108	0.06399913313624052	0.8024026159679822
410.8536	67	0.05720310843697539	0.8024026159679822
412.8504	70	0.8966012091950621	0.9709585975479134
413.0755	72	0.06814732420605125	0.8024026159679822
413.1785	72	0.9631597081587302	0.9852944278936859
413.1783	454	0.46669207778883426	0.8661093827350878
414.079	48	0.11162183476164984	0.8024026159679822
414.0768	538	0.24161212935104165	0.8024026159679822
414.1818	73	0.904733546287245	0.971215730152349
415.2099	89	0.37520679947775437	0.8387358072581014
415.2108	557	0.021611961514717136	0.7368016417940488
416.0738	13	0.3098872804974545	0.8130814130655022
416.0738	537	0.19519779647683397	0.8024026159679822
417.2437	78	0.2817099436927302	0.8024026159679822
418.2476	64	0.2373001547867982	0.8024026159679822
418.7483	42	0.29157994544722815	0.8046589777223632
418.7478	567	0.6024379366710085	0.9061578362434225
419.2272	77	0.9069431443312712	0.971215730152349
419.2274	490	0.4963656791011414	0.8771783362059786
419.2532	59	0.3352654146777688	0.8241809301539335
419.25	565	0.8814516481833219	0.9656195599086074
419.2765	93	0.27786555457161827	0.8024026159679822
419.3158	389	0.5658978703510382	0.8957381744619255
419.7552	42	0.9031127509413006	0.971215730152349
419.7561	564	0.870362898632274	0.9611640789982936
420.2558	41	0.3721996993686483	0.8384441418562157
420.7626	42	0.8550032061248445	0.9578802349710087
420.8846	68	0.3228071437879301	0.8191359706696333
421.2347	68	0.6410713936151089	0.914080021288562
422.879	84	0.2713206900449495	0.8024026159679822
423.0081	134	0.9677458705921429	0.9859884364285926
423.1957	91	0.9015071948804099	0.971215730152349
423.1984	561	0.6517948332062025	0.914080021288562
424.2009	94	0.8097345744950437	0.9470990368116975
424.3394	93	0.08778189648656134	0.8024026159679822
424.3416	548	0.4251645882426722	0.856519895373741
425.2108	80	0.8812375118263929	0.9656195599086074
425.3441	94	0.08358978531232861	0.8024026159679822
426.3547	99	0.04857131438980762	0.8024026159679822
426.3575	558	0.051929166104645395	0.8024026159679822
427.245	506	0.7045186006188395	0.9348582149529032
427.3589	100	0.3739377857903913	0.8384441418562157
427.3611	557	0.5457614194279456	0.8898457965937921
428.3711	108	0.17741324680158194	0.8024026159679822
429.0227	120	0.6027421708586664	0.9061578362434225
429.2078	63	0.6311464657330188	0.914080021288562
429.2469	565	0.8737326721281007	0.9628003985260423
430.7473	46	0.8778738643496207	0.9656195599086074
430.9143	63	0.16528014443939396	0.8024026159679822
431.2556	62	0.09175578339191495	0.8024026159679822
431.7551	41	0.8630233526653559	0.9606662904394035
431.9172	63	0.16734463126918678	0.8024026159679822
432.258	68	0.5703028451024887	0.8957381744619255
432.7624	46	0.9425309929096536	0.9814322349643178
432.8546	82	0.09492020268498179	0.8024026159679822
433.265	47	0.8567186034939434	0.9588325380518072
433.3315	59	0.30550985196694	0.8130814130655022
433.3318	586	0.3270438440250363	0.8191359706696333
434.3332	33	0.199359953022396	0.8024026159679822
434.3348	593	0.4615430164088231	0.8652124060856724
434.8512	82	0.7210585186551091	0.9370883596164007
435.1588	71	0.4295092345008866	0.8582438806618258
435.2548	74	0.6052181757690543	0.9074177790962276
436.2595	73	0.5732509345065069	0.8957381744619255
436.2522	489	0.49056122278832204	0.8755294655150853
436.3422	339	0.5837094160237534	0.8957381744619255
437.1896	87	0.16849373438187004	0.8024026159679822
437.193	554	0.8541476022258423	0.9578802349710087
438.1974	87	0.2811009578329144	0.8024026159679822
438.2958	596	0.3560276491273864	0.829557276482562
439.0414	85	0.6096262814848256	0.9078843009209498
439.1721	94	0.6015173433230454	0.9061578362434225
440.8698	51	0.25103020380319707	0.8024026159679822
441.2102	74	0.9961643165102116	0.9975147426057971
441.2099	494	0.7615036714423224	0.946079757269059
442.2131	75	0.9658147469581477	0.9853680402836535
442.2133	491	0.55817181567546	0.8957381744619255
442.8807	124	0.48460934129714583	0.8749641975566412
443.1616	43	0.4079205468098581	0.8510831330359784
443.2148	75	0.8441114201949365	0.9558257062605924
443.2193	107	0.9368893727152207	0.9814322349643178
444.1651	43	0.5514547783814154	0.8936792523901531
445.0635	83	0.8067626610413037	0.9470990368116975
445.2755	84	0.7772054071651905	0.946079757269059
446.2699	84	0.8530667300540256	0.9578802349710087
446.2748	571	0.5665605316950296	0.8957381744619255
447.2563	79	0.2832364344006164	0.8046589777223632
447.2586	520	0.7010983079669701	0.9322785434391663
447.3473	70	0.17310918348741564	0.8024026159679822
447.3473	595	0.16704850415788575	0.8024026159679822
448.3501	70	0.18664485432898428	0.8024026159679822
448.35	594	0.16489788946001743	0.8024026159679822
449.2725	74	0.7099464859164635	0.9364344775220601
449.3531	38	0.15181740887550316	0.8024026159679822
449.3531	594	0.37375863016554334	0.8384441418562157
449.3593	106	0.9642952232758412	0.9853680402836535
451.0051	114	0.5721976939770357	0.8957381744619255
451.0132	140	0.058456748168255274	0.8024026159679822
451.2247	91	0.66180006284083	0.9188903128165911
451.2305	100	0.8258023913482048	0.9482448620223902
451.2301	569	0.541987846230459	0.8870347616297616
452.2273	575	0.7339246889207397	0.9370883596164007
452.2334	104	0.8364441075491346	0.9515195802509663
452.2335	566	0.8845162726437368	0.9660692304065527
453.1648	86	0.3930948153644164	0.843524067510038
453.1673	86	0.2621588483696025	0.8024026159679822
454.2925	568	0.2775390881458254	0.8024026159679822
455.3114	74	0.2729488184796447	0.8024026159679822
455.3018	576	0.23516786512733517	0.8024026159679822
457.1821	75	0.2441373028087919	0.8024026159679822
457.2759	68	0.7763104373638978	0.946079757269059
458.4201	108	0.31192699480263464	0.8132120240972216
459.302	28	0.36009375061587134	0.829557276482562
459.302	594	0.37599709814938276	0.8387358072581014
460.3031	30	0.7952730310225233	0.9470990368116975
461.2693	80	0.17374324392334228	0.8024026159679822
461.3601	65	0.17811973585749083	0.8024026159679822
461.3623	592	0.1146599273581254	0.8024026159679822
462.3626	48	0.19499445471121393	0.8024026159679822
462.3661	593	0.6712987906194918	0.923972108420602
463.1887	74	0.7739889595789261	0.946079757269059
464.1939	74	0.009576258821506393	0.6845480499502635
465.2653	74	0.8028134557839272	0.9470990368116975
467.201	103	0.08442421607213588	0.8024026159679822
468.2058	94	0.39539852732081404	0.8462951843163331
468.3086	529	0.02392000340327691	0.7581561861940085
468.8132	67	0.12229613104056254	0.8024026159679822
469.1269	77	0.25548457711770645	0.8024026159679822
469.2412	78	0.8096035056600522	0.9470990368116975
469.241	520	0.5239990822675489	0.8816871422208719
469.3057	84	0.17250650998263828	0.8024026159679822
469.3147	97	0.04501890621590354	0.8024026159679822
469.3138	538	0.030060958707967603	0.8024026159679822
469.3289	82	0.2849655848784501	0.8046589777223632
469.329	567	0.053430062203820405	0.8024026159679822
470.2442	78	0.6472733344809078	0.914080021288562
470.2443	520	0.657776097874937	0.9155978849816961
470.327	558	0.14796612969130596	0.8024026159679822
470.3325	80	0.28013683117343685	0.8024026159679822
470.3327	564	0.10990665186989661	0.8024026159679822
470.8096	67	0.5173588971862123	0.8810567432265923
471.3345	76	0.2348360461723818	0.8024026159679822
471.3352	577	0.07980568795502681	0.8024026159679822
472.3007	93	0.013702476180041306	0.722968743213608
472.9861	113	0.9694031905281495	0.9860178465953526
475.2845	81	0.42528029962402925	0.856519895373741
475.3779	25	0.23071137451515702	0.8024026159679822
476.2862	100	0.16149415571125741	0.8024026159679822
476.2731	571	0.5660360844236436	0.8957381744619255
476.328	44	0.1096372228244881	0.8024026159679822
478.2935	13	0.9443064246646834	0.9814322349643178
478.2935	170	0.620884630501025	0.9110906327818915
478.2936	532	0.3398562931917871	0.8255450586149032
478.8418	67	0.011791638595396746	0.722968743213608
479.2969	17	0.27458560278303895	0.8024026159679822
479.2971	530	0.31443452993851384	0.813535161403447
480.3003	570	0.2756268558605682	0.8024026159679822
480.8385	68	0.685265813664178	0.9272660521228034
481.2839	77	0.6360753037116595	0.914080021288562
481.2845	594	0.7119040855110423	0.9365732272028078
481.3113	589	0.1177718216166681	0.8024026159679822
482.3244	17	0.71200859719401	0.9365732272028078
482.3247	573	0.2031323766937646	0.8024026159679822
483.3441	77	0.8538171963785094	0.9578802349710087
483.3348	576	0.3201419971284667	0.818263743525585
484.3299	574	0.10345418523923457	0.8024026159679822
484.3464	70	0.29649495731078246	0.8092403441141178
485.3027	83	0.20822269719126482	0.8024026159679822
485.3032	585	0.5705828104620926	0.8957381744619255
485.3101	68	0.14264356974077744	0.8024026159679822
486.3051	94	0.08394704379947272	0.8024026159679822
488.8691	69	0.50469591461312	0.8808042599734999
489.3021	85	0.6726958948526061	0.923972108420602
490.2857	528	0.6296024602050267	0.914080021288562
490.2911	529	0.02860476037911346	0.8024026159679822
491.1108	74	0.9573203872330702	0.9844185513264425
491.2234	78	0.6093866154715306	0.9078843009209498
492.3074	529	0.014122738798884666	0.7278137018215911
492.405	23	0.05137284208111119	0.8024026159679822
492.8161	536	0.7238278109831454	0.9370883596164007
493.3035	74	0.6324906410756972	0.914080021288562
494.3241	20	0.35060765040583275	0.829557276482562
494.3239	553	0.029529773194671708	0.8024026159679822
494.8187	61	0.7253862451487073	0.9370883596164007
495.3284	554	0.008397730998791037	0.6845480499502635
495.8154	526	0.15608340116760075	0.8024026159679822
496.3395	37	0.6270804745639875	0.914080021288562
496.3396	596	0.35112623567223844	0.829557276482562
497.3435	32	0.20440415164280298	0.8024026159679822
497.3436	596	0.282793635231329	0.8044553217877087
498.3456	12	0.26969326963083123	0.8024026159679822
498.3457	596	0.6439132911418736	0.914080021288562
498.9015	62	0.2174353798154161	0.8024026159679822
499.9053	63	0.07555782855736123	0.8024026159679822
500.277	140	0.13249005103621483	0.8024026159679822
500.2748	532	0.40164928634882224	0.8477869670205034
500.3005	99	0.3995243799097652	0.8477869670205034
502.2938	515	0.06999352719355527	0.8024026159679822
503.2967	56	0.24335985749350642	0.8024026159679822
503.2967	516	0.05700454044979328	0.8024026159679822
503.3193	89	0.24440394122401676	0.8024026159679822
504.3085	42	0.011664272052539608	0.722968743213608
504.3076	568	0.021382947578442456	0.7368016417940488
504.3154	76	0.22027665422348755	0.8024026159679822
505.3042	79	0.4509458706396271	0.863053284543885
508.3399	40	0.47590198706283793	0.8708495485807175
508.3405	594	0.36139690366103894	0.829557276482562
509.2321	76	0.23445139785044428	0.8024026159679822
509.3394	576	0.6611122476801247	0.9185108093160854
510.3536	32	0.7859805203665784	0.946079757269059
512.3345	141	0.9495242299740978	0.9814322349643178
512.3347	534	0.35219356317887884	0.829557276482562
512.822	504	0.7258461866259751	0.9370883596164007
513.0939	74	0.3641060446645261	0.829557276482562
513.3317	141	0.5233533514442862	0.8812697772040564
513.3309	539	0.8975541350167227	0.9711816226548131
514.3348	106	0.6216245001035929	0.9110906327818915
516.3062	553	0.023909859736693687	0.7581561861940085
517.3097	87	0.2913023888159765	0.8046589777223632
517.3099	554	0.02605256301068253	0.7801686436712497
517.3144	62	0.5603312444380697	0.8957381744619255
518.3221	70	0.5329686957947386	0.8853074905962995
518.3237	545	0.21511874042522727	0.8024026159679822
519.3172	81	0.4362093394512051	0.8601569642319296
519.3251	548	0.9192224681879543	0.9760407232891744
520.022	574	0.6068307630187986	0.9078843009209498
520.3406	14	0.27164022856824876	0.8024026159679822
520.3406	573	0.9698508865073772	0.9860178465953526
520.658	573	0.36190544948080716	0.829557276482562
521.1494	75	0.21607497837144926	0.8024026159679822
521.3442	26	0.6409337537194524	0.914080021288562
521.344	574	0.9662476315597378	0.9853680402836535
522.3454	575	0.8379063556688435	0.9526939374869972
523.3065	75	0.5219362011268743	0.8810567432265923
523.3477	576	0.826388862149765	0.9482448620223902
524.3716	66	0.14430127770831738	0.8024026159679822
524.3715	585	0.10530960437085016	0.8024026159679822
525.3752	34	0.08412801824628666	0.8024026159679822
525.3751	584	0.1504743108648715	0.8024026159679822
526.293	138	0.9283019550552635	0.9800462755609641
526.2933	505	0.19387139023901578	0.8024026159679822
526.3733	568	0.12105057617218748	0.8024026159679822
526.3775	23	0.11478761425133552	0.8024026159679822
526.3782	572	0.31706753240833324	0.8156430510798489
527.292	128	0.35178383586211903	0.829557276482562
527.2961	502	0.19551968994426097	0.8024026159679822
528.3087	17	0.5102899717877336	0.8808915543227998
528.3089	553	0.04958707723226804	0.8024026159679822
528.77	66	0.9595353960018833	0.9852944278936859
529.3122	552	0.061585601839273925	0.8024026159679822
530.3201	591	0.27587247921352576	0.8024026159679822
531.325	580	0.976128541556555	0.9879323052107892
532.4302	97	0.2431539302311795	0.8024026159679822
532.4369	82	0.3623004135727257	0.829557276482562
533.3265	84	0.8218023323913298	0.9482448620223902
533.8394	551	0.04862933186874972	0.8024026159679822
534.3217	116	0.772784986332047	0.946079757269059
535.839	547	0.008531569930282706	0.6845480499502635
536.7997	67	0.8045863321213783	0.9470990368116975
537.3166	65	0.6084517661284742	0.9078843009209498
538.799	67	0.25365901414544	0.8024026159679822
539.3124	63	0.06955433228530893	0.8024026159679822
539.3101	574	0.10075728583988333	0.8024026159679822
539.3211	50	0.8087717707617939	0.9470990368116975
539.8149	573	0.5314713518269983	0.8853074905962995
542.3231	17	0.6557761894900596	0.914080021288562
542.3235	563	0.8248959451122073	0.9482448620223902
543.327	550	0.6109516272064781	0.9086367824762117
544.3395	16	0.5940704584686152	0.9026974453433064
544.3395	568	0.2989754023117632	0.8092403441141178
545.3435	16	0.7284958203605977	0.9370883596164007
545.3435	569	0.2930490451171322	0.806703955254118
546.3434	578	0.3146207731600876	0.813535161403447
547.2993	92	0.44531334274195145	0.8623727103041458
547.2992	576	0.8234986178690431	0.9482448620223902
547.3565	592	0.41155839625215884	0.8510831330359784
547.8012	573	0.8982770854944963	0.971215730152349
548.3005	574	0.9435434622907237	0.9814322349643178
549.323	78	0.5426957654083491	0.8875378716936543
553.3901	78	0.15556403986720624	0.8024026159679822
556.86	68	0.25039008467011054	0.8024026159679822
558.2953	574	0.9477773580908594	0.9814322349643178
559.2974	570	0.7012066127113599	0.9322785434391663
559.8015	570	0.4856525103766556	0.8749641975566412
560.2987	571	0.3648924095905117	0.8301864267480226
563.3366	81	0.5034643510275829	0.8808042599734999
566.315	567	0.25731008406761346	0.8024026159679822
566.3216	566	0.3307155590064439	0.8229985856060947
566.8882	62	0.10732058414257693	0.8024026159679822
567.3266	61	0.35604367710900253	0.829557276482562
567.3267	566	0.35189639664913064	0.829557276482562
567.8843	62	0.20929806952263186	0.8024026159679822
567.8912	62	0.015777307095404022	0.7368016417940488
568.3401	15	0.9054713934281677	0.971215730152349
568.3404	557	0.4362890017133072	0.8601569642319296
568.8908	64	0.0658909397102559	0.8024026159679822
569.3439	75	0.9011165551957053	0.971215730152349
569.3442	563	0.35927952779900874	0.829557276482562
570.3482	580	0.2639606839858231	0.8024026159679822
571.3553	580	0.4852707044461583	0.8749641975566412
576.8425	52	0.22602438301943442	0.8024026159679822
577.3554	83	0.263551888803636	0.8024026159679822
588.2972	44	0.1701584329917464	0.8024026159679822
590.3222	558	0.5800346744727433	0.8957381744619255
591.3691	87	0.6139528776849996	0.9110906327818915
593.3465	79	0.2078993046614544	0.8024026159679822
595.3769	120	0.10846794086076948	0.8024026159679822
597.2848	79	0.9648743424783212	0.9853680402836535
600.8823	60	0.13406650513658944	0.8024026159679822
607.3639	81	0.6407765824991225	0.914080021288562
609.2884	100	0.5407052808687896	0.8859900177534114
610.1773	225	0.5593547596574376	0.8957381744619255
610.1774	477	0.5296193316505106	0.8853074905962995
610.1846	487	0.2792913807127673	0.8024026159679822
614.7777	118	0.8410887330457221	0.9548425371051845
615.7727	143	0.5865144815632914	0.8957381744619255
615.7803	125	0.7321672289533494	0.9370883596164007
620.2615	574	0.4930928025492959	0.8755294655150853
621.3784	83	0.4823574983153025	0.8747170345881428
624.8466	68	0.6101155384618695	0.9080027086846896
625.2616	99	0.9103590240446907	0.9722195649556794
629.9178	41	0.9495304427864512	0.9814322349643178
631.8038	150	0.544626624259004	0.8887279818541626
632.7876	125	0.8032991031136643	0.9470990368116975
634.8687	62	0.4045414667628532	0.8496373330546046
634.8725	63	0.3616068168024261	0.829557276482562
634.8763	63	0.3572472415946789	0.829557276482562
635.3928	80	0.5687168178390172	0.8957381744619255
635.875	62	0.4621445295940707	0.8652124060856724
635.879	62	0.302797324022985	0.8130814130655022
636.7583	113	0.5513335522226583	0.8936792523901531
637.3019	594	0.7842313033982719	0.946079757269059
637.3148	113	0.8883804056234974	0.9664462340999854
637.3144	589	0.2205714096650797	0.8024026159679822
637.3188	111	0.7735697321859865	0.946079757269059
637.3194	563	0.22693133503811755	0.8024026159679822
637.7616	113	0.5832016613938602	0.8957381744619255
638.3178	111	0.6855984266237904	0.9272660521228034
638.3067	594	0.7003941550147599	0.9322785434391663
639.3232	111	0.8223540332116974	0.9482448620223902
639.4031	124	0.11929867143862968	0.8024026159679822
644.8312	52	0.9351814579982523	0.9814322349643178
649.4134	84	0.004303491278775693	0.6023258442117722
651.3921	79	0.45480029981850023	0.863053284543885
652.7339	114	0.5809324146048773	0.8957381744619255
653.2928	112	0.17815915880674865	0.8024026159679822
655.3262	86	0.6857430458138598	0.9272660521228034
655.3303	560	0.608804880693222	0.9078843009209498
655.8045	127	0.5554071257009949	0.8957381744619255
656.3322	83	0.7807228321536838	0.946079757269059
658.7343	93	0.5229732263047461	0.8812697772040564
658.742	102	0.6176027027494375	0.9110906327818915
659.8342	147	0.30763878570984743	0.8130814130655022
665.3503	128	0.9859223140746369	0.991290312154898
665.3508	565	0.7699486162957496	0.946079757269059
665.408	82	0.3727280451097853	0.8384441418562157
666.3508	128	0.9798749594951174	0.9881609289969515
667.177	254	0.6378734691084861	0.914080021288562
668.8706	61	0.3260541590172308	0.8191359706696333
673.5265	15	0.4162878781440572	0.8537236482461732
673.8105	132	0.3142339755604205	0.813535161403447
675.5442	20	0.4259028333738857	0.856519895373741
675.5439	591	0.4421670573657702	0.8623727103041458
676.5456	15	0.2057901319002502	0.8024026159679822
676.5457	587	0.009234418148083078	0.6845480499502635
679.4243	85	0.30467938981177767	0.8130814130655022
683.3579	87	0.9726053932992544	0.9867197818728927
684.2037	459	0.6220578192233763	0.9110906327818915
685.4342	59	0.44543849263653335	0.8623727103041458
687.8658	145	0.3389143225557756	0.8255450586149032
689.5588	15	0.6078544809989024	0.9078843009209498
692.8356	65	0.07856476544409341	0.8024026159679822
695.4203	79	0.43071323796681726	0.858327819545384
699.8594	137	0.6526204492539041	0.914080021288562
699.8666	132	0.9232593934141065	0.9771493180526377
700.8615	140	0.5170541524574883	0.8810567432265923
700.8702	140	0.9471158137116403	0.9814322349643178
701.5596	54	0.9208341339937052	0.9764987984763994
701.5584	592	0.823987788895971	0.9482448620223902
701.8446	147	0.0026899096587706096	0.6023258442117722
702.5632	19	0.8744740003559537	0.9631383622210702
702.5628	591	0.7330883756068851	0.9370883596164007
702.8588	72	0.25420630284048784	0.8024026159679822
702.8633	62	0.08612300748791984	0.8024026159679822
703.5754	55	0.24488771131357875	0.8024026159679822
703.5754	592	0.13790903209939515	0.8024026159679822
704.5783	19	0.3012632545886656	0.812170970332995
704.5776	591	0.35038734881653266	0.829557276482562
705.5812	35	0.7858718247077654	0.946079757269059
709.4349	81	0.7710853394460884	0.946079757269059
716.6953	98	0.576901832872603	0.8957381744619255
723.4496	85	0.3884573755377446	0.8422384339949311
724.5253	21	0.33571737425837667	0.8241809301539335
726.7293	67	0.4717482062099507	0.8661093827350878
727.4601	134	0.12165323988822328	0.8024026159679822
729.5909	16	0.4103176912954126	0.8510831330359784
729.5908	590	0.33644646200581985	0.8247404422620539
732.5535	22	0.37793164010986624	0.8387358072581014
732.5535	591	0.47652496857185633	0.8712700745505229
733.5567	17	0.22078060720707135	0.8024026159679822
744.5511	22	0.010153121137363996	0.7031036387624567
744.5519	590	0.42608752902030467	0.856519895373741
745.5581	16	0.5845507566267176	0.8957381744619255
750.5411	20	0.6919237544792872	0.9309672373564666
750.5419	593	0.23401397356384895	0.8024026159679822
751.5436	19	0.3558500437719655	0.829557276482562
752.5569	29	0.6278481076034657	0.914080021288562
753.4596	81	0.0026614740892546614	0.6023258442117722
756.5537	37	0.4429645469715624	0.8623727103041458
756.5536	592	0.36158120773468383	0.829557276482562
757.5545	20	0.44319634036371147	0.8623727103041458
757.5551	590	0.4818328327482535	0.8744812099673464
758.5706	74	0.08037609242438451	0.8024026159679822
758.5706	593	0.0519618015059524	0.8024026159679822
759.5726	73	0.06227478261873355	0.8024026159679822
759.5727	593	0.05511861280068161	0.8024026159679822
760.579	68	0.5834781423186539	0.8957381744619255
760.5785	592	0.5734013073621724	0.8957381744619255
761.5875	57	0.9459435032547956	0.9814322349643178
761.5877	593	0.9233531913367434	0.9771493180526377
762.5901	27	0.6635283129134704	0.9195558540108547
762.5885	591	0.5312600747359466	0.8853074905962995
764.522	20	0.03348802351501374	0.8024026159679822
766.5742	21	0.42715720783978317	0.8574097577653619
766.5741	591	0.27609340648658426	0.8024026159679822
768.5517	19	0.45653595226348476	0.863053284543885
768.5525	593	0.6756760686441424	0.9262920814421761
768.5903	20	0.588045458320571	0.8964818375015688
768.5895	591	0.4590326552236085	0.8635113446311684
770.8399	71	0.49583214413937204	0.8771783362059786
770.845	73	0.3432063183450611	0.8255450586149032
770.8502	74	0.07393708185691691	0.8024026159679822
771.485	134	0.16347931241425262	0.8024026159679822
772.5821	19	0.343074884184995	0.8255450586149032
772.583	590	0.06907026745998139	0.8024026159679822
780.5521	72	0.13533682043773926	0.8024026159679822
780.5523	594	0.25623166604014624	0.8024026159679822
781.5451	97	0.19944669027998255	0.8024026159679822
781.556	70	0.14344955278626828	0.8024026159679822
781.5563	594	0.25671164706587407	0.8024026159679822
782.5684	73	0.7269252151337797	0.9370883596164007
782.5682	593	0.7556038806083616	0.9428030402185413
783.573	71	0.5409496814171325	0.8859900177534114
783.5722	593	0.7130713846192765	0.9367830028332662
784.5853	70	0.5012054236216598	0.8807860576888169
784.585	593	0.42246516791152566	0.856519895373741
785.5877	64	0.4087380877628306	0.8510831330359784
785.5876	593	0.3908628784004371	0.843524067510038
786.6011	70	0.4885506298480581	0.8755294655150853
786.6012	593	0.3624986466058584	0.829557276482562
787.6052	65	0.5357565156291099	0.8854146015389159
787.6048	593	0.42456361064869463	0.856519895373741
788.6056	22	0.6220251334596487	0.9110906327818915
788.6071	592	0.22590887713516944	0.8024026159679822
789.6137	17	0.8824127368487674	0.9656653232787269
794.6039	18	0.8951395583888133	0.9706532995216093
794.6019	592	0.6497244095980848	0.914080021288562
795.6068	18	0.5781581813514547	0.8957381744619255
804.5516	72	0.4832226063719286	0.8748539997714002
804.5516	594	0.9558660829538173	0.9840378152242132
805.5512	65	0.9920039691185623	0.9943127529920235
805.5524	593	0.7197355916965946	0.9370883596164007
806.5687	70	0.2327658720656784	0.8024026159679822
806.5688	593	0.10346517598493268	0.8024026159679822
807.5736	63	0.07893514888830439	0.8024026159679822
807.5738	593	0.10394809413349158	0.8024026159679822
808.5833	71	0.7520566581219418	0.9423109804179649
808.5832	593	0.6390379069650436	0.914080021288562
809.5871	60	0.6846709027402098	0.9272660521228034
809.5871	593	0.8287521627325044	0.9495939982498603
810.6003	67	0.3875583537327498	0.8417417382025102
810.5996	593	0.7639026607420976	0.946079757269059
811.6051	44	0.6322579630391286	0.914080021288562
811.6052	593	0.656273156078566	0.914080021288562
812.614	18	0.9539767929649957	0.9837192057749793
812.6137	593	0.9080209479092909	0.9713906534954925
813.6163	17	0.7338607687131065	0.9370883596164007
813.6169	592	0.8086894888141685	0.9470990368116975
815.5115	133	0.2237465308583299	0.8024026159679822
828.5465	65	0.18509080385638987	0.8024026159679822
830.5628	52	0.8257134773036948	0.9482448620223902
831.5705	46	0.14110532193888783	0.8024026159679822
832.5807	51	0.16155122501977376	0.8024026159679822
832.5809	590	0.2907007364570104	0.8046589777223632
833.587	38	0.5578489547523321	0.8957381744619255
834.5945	30	0.0776904320663964	0.8024026159679822
834.596	592	0.4024692641270621	0.8477869670205034
835.6016	19	0.4642831491305238	0.8661093827350878
835.602	592	0.8128583257445436	0.9473173652691366
836.6096	31	0.6179967154369119	0.9110906327818915
836.6114	592	0.13050950480086207	0.8024026159679822
848.5376	60	0.6856183154540614	0.9272660521228034
849.5405	60	0.051991517501605654	0.8024026159679822
850.7687	112	0.5469108997860495	0.8904882835605332
872.5371	60	0.44274463888657334	0.8623727103041458
915.659	53	0.14366402762310868	0.8024026159679822
915.6672	63	0.3056456003466396	0.8130814130655022
916.5268	60	0.3988447896380207	0.8477869670205034
916.6584	53	0.10674092804333776	0.8024026159679822
916.665	58	0.19072652905379459	0.8024026159679822
916.6718	61	0.19225579334244378	0.8024026159679822
973.6245	573	0.5179214024341037	0.8810567432265923
999.6418	584	0.34165318343109086	0.8255450586149032
1013.6567	572	0.3699312510546182	0.8384441418562157
1016.6739	596	0.5527710152494343	0.8936792523901531
1039.663	573	0.19590723003683266	0.8024026159679822
1039.6711	573	0.831581335377926	0.9504349128125192
1040.6735	573	0.7995308373565927	0.9470990368116975
1041.6773	574	0.6707684244658234	0.923972108420602
1061.6548	575	0.7580599662211256	0.944272560509283
1062.6587	574	0.8857095041969258	0.9663871301331303
1063.6622	571	0.5090898001026138	0.8808915543227998
1063.6707	571	0.3668133886524332	0.8328467922682294
1063.6785	573	0.4020304874780093	0.8477869670205034
1064.6746	571	0.33165060331509144	0.8229985856060947
1065.6795	573	0.1416124658721388	0.8024026159679822
1076.7948	61	0.17502135711198694	0.8024026159679822
1087.6691	569	0.22971728595032806	0.8024026159679822
